tribunal,siglaTribunal,dadosBasicos.orgaoJulgador.codigoOrgao,ocorrencia,valido,nao_valido,freq1,freq2,freq3,freq4
trf,TRF3,12504,242,21,0,1,13,7,0
trf,TRF3,12506,345,20,0,0,10,8,2
trf,TRF3,12507,317,22,0,1,14,5,2
trf,TRF3,12511,340,33,0,1,19,10,3
trf,TRF3,12512,257,21,0,0,11,8,2
trf,TRF3,12513,250,30,0,0,15,12,3
trf,TRF3,12515,375,31,0,1,21,9,0
trf,TRF3,12516,195,25,0,0,19,6,0
trf,TRF3,12517,167,19,0,1,13,5,0
trf,TRF3,12518,187,25,0,2,17,6,0
trf,TRF3,12519,198,22,0,3,14,5,0
trf,TRF3,12521,370,28,0,0,17,9,2
trf,TRF3,12522,426,20,0,1,13,4,2
trf,TRF3,12524,492,25,0,1,10,10,4
trf,TRF3,12530,483,29,0,1,17,9,2
trf,TRF3,12532,378,24,0,0,11,11,2
trf,TRF3,12534,177,24,0,0,13,9,2
trf,TRF3,12535,232,24,0,0,15,5,4
trf,TRF3,12536,160,22,0,1,12,5,4
trf,TRF3,12544,282,46,0,2,27,15,2
trf,TRF3,12551,205,31,0,1,17,11,2
trf,TRF3,12553,223,28,0,0,20,7,1
trf,TRF3,12927,995,63,0,8,40,11,4
trf,TRF3,12928,604,49,0,1,33,13,2
trf,TRF3,12930,1463,56,0,4,37,11,4
trf,TRF3,12931,1339,46,0,1,30,11,4
trf,TRF3,12932,1405,57,0,5,37,11,4
trf,TRF3,12933,1095,56,0,2,39,11,4
trf,TRF3,12934,1335,53,0,3,37,10,3
trf,TRF3,12935,1089,56,0,4,37,11,4
trf,TRF3,12936,1457,59,0,3,39,15,2
trf,TRF3,12937,1035,45,0,1,33,9,2
trf,TRF3,12938,395,38,0,2,22,13,1
trf,TRF3,12939,802,49,0,1,35,12,1
trf,TRF3,12940,1161,50,0,0,35,11,4
trf,TRF3,12943,1015,52,0,5,33,12,2
trf,TRF3,12944,845,51,0,4,34,11,2
trf,TRF3,12946,1129,58,0,2,39,13,4
trf,TRF3,12947,1150,49,0,4,31,12,2
trf,TRF3,12950,285,44,0,4,28,10,2
trf,TRF3,12951,363,41,0,0,29,10,2
trf,TRF3,12952,335,35,0,1,21,11,2
trf,TRF3,12954,574,35,0,0,24,10,1
trf,TRF3,12955,306,23,0,1,15,7,0
trf,TRF3,12957,293,22,0,1,14,7,0
trf,TRF3,12958,218,30,0,0,20,9,1
trf,TRF3,12959,303,30,0,1,18,9,2
trf,TRF3,12960,258,27,0,1,15,11,0
trf,TRF3,12961,321,31,0,1,19,9,2
trf,TRF3,12962,266,45,0,4,26,13,2
trf,TRF3,12963,251,39,0,5,24,8,2
trf,TRF3,13743,257,18,0,1,9,7,1
trf,TRF3,13754,258,23,0,0,9,9,5
trf,TRF3,13843,185,17,0,0,8,8,1
trf,TRF3,13844,141,10,0,0,5,4,1
trf,TRF3,13845,486,19,0,1,8,7,3
trf,TRF3,13848,364,14,0,0,7,6,1
trf,TRF3,13905,372,12,0,0,7,4,1
trf,TRF3,13983,83,11,0,0,6,4,1
trf,TRF3,14002,496,16,0,0,7,9,0
trf,TRF3,14003,526,21,0,0,11,10,0
trf,TRF3,14005,653,22,0,0,11,11,0
trf,TRF3,14006,445,18,0,0,9,9,0
trf,TRF3,14030,359,13,0,0,7,5,1
trf,TRF3,14039,758,31,0,0,16,11,4
trf,TRF3,14117,99,13,0,0,6,6,1
trf,TRF3,16315,297,15,0,0,8,6,1
trf,TRF3,16399,69,16,0,0,10,5,1
trf,TRF3,16419,104,12,0,0,6,5,1
trf,TRF3,16494,115,10,0,0,5,4,1
trf,TRF3,16495,739,22,0,0,10,12,0
trf,TRF3,16496,504,17,0,0,9,8,0
trf,TRF3,16497,715,17,0,0,7,10,0
trf,TRF3,16534,342,17,0,0,8,8,1
trf,TRF3,16884,185,18,0,0,12,4,2
trf,TRF3,18202,483,23,0,0,13,10,0
trf,TRF3,18205,681,21,0,0,11,10,0
trf,TRF3,18224,94,15,0,2,7,3,3
trf,TRF3,18225,77,13,0,0,6,4,3
trf,TRF3,21672,446,18,0,0,14,3,1
trf,TRF3,21690,237,10,0,0,5,3,2
trf,TRF3,21696,229,9,0,0,5,3,1
trf,TRF3,21697,486,10,0,0,6,3,1
trf,TRF3,21702,374,9,0,0,4,4,1
trf,TRF3,21703,208,10,0,0,6,3,1
trf,TRF3,21711,6025,29,0,0,22,5,2
trf,TRF3,12453,515,18,0,1,9,3,5
trf,TRF3,12526,100,24,0,2,12,8,2
trf,TRF3,12538,669,33,0,0,22,9,2
trf,TRF3,12547,298,29,0,3,16,8,2
trf,TRF3,12549,234,29,0,1,21,5,2
trf,TRF3,13850,303,15,0,2,7,5,1
trf,TRF3,13999,999,21,0,0,11,4,6
trf,TRF3,18196,1157,19,0,0,8,6,5
trf,TRF3,21680,213,13,0,0,9,2,2
trf,TRF3,21681,196,12,0,1,7,2,2
trf,TRF3,14057,1019,23,0,0,12,4,7
trf,TRF3,16398,164,9,0,0,5,3,1
trf,TRF3,21671,317,18,0,1,13,3,1
trf,TRF3,21677,128,7,0,0,5,1,1
trf,TRF3,21678,239,10,0,0,6,3,1
trf,TRF3,21679,231,10,0,0,6,2,2
trf,TRF3,21682,219,13,0,0,9,2,2
trf,TRF3,21683,247,11,0,0,8,2,1
trf,TRF3,21688,239,9,0,0,6,2,1
trf,TRF3,21694,334,12,0,1,6,4,1
trf,TRF3,16586,84,12,0,1,6,4,1
trf,TRF3,12953,965,22,0,0,10,7,5
trf,TRF3,13846,621,14,0,0,8,1,5
trf,TRF3,14007,517,21,0,1,10,4,6
trf,TRF3,14012,837,10,0,0,7,1,2
trf,TRF3,21705,289,9,0,0,6,2,1
trf,TRF3,12528,753,25,0,0,13,8,4
trf,TRF3,72252,171,5,0,0,3,0,2
trf,TRF3,21670,351,13,0,0,10,2,1
trf,TRF3,21673,103,13,0,0,11,1,1
trf,TRF3,21674,144,12,0,0,9,2,1
trf,TRF3,21675,368,12,0,0,9,2,1
trf,TRF3,21676,215,11,0,0,7,2,2
trf,TRF3,21685,461,20,0,1,16,2,1
trf,TRF3,21687,161,10,0,0,7,2,1
trf,TRF3,21689,225,12,0,0,7,3,2
trf,TRF3,21691,328,9,0,0,5,3,1
trf,TRF3,21692,419,11,0,0,7,3,1
trf,TRF3,21693,358,10,0,0,6,3,1
trf,TRF3,21695,312,9,0,0,6,2,1
trf,TRF3,21698,377,10,0,0,7,2,1
trf,TRF3,21699,145,7,0,0,4,2,1
trf,TRF3,21700,175,9,0,0,6,2,1
trf,TRF3,21704,204,8,0,0,5,2,1
trf,TRF3,21706,862,10,0,0,7,2,1
trf,TRF3,21701,457,8,0,0,4,3,1
trf,TRF3,21712,1,1,0,0,1,0,0
trf,TRF3,14135,36,17,0,1,9,6,1
trf,TRF3,14044,86,2,0,1,0,1,0
trf,TRF3,14052,94,4,0,1,2,1,0
trf,TRF3,52442,9,3,0,0,3,0,0
trf,TRF3,52449,14,4,0,0,4,0,0
trf,TRF3,52452,38,4,0,0,4,0,0
trf,TRF3,52459,27,4,0,0,4,0,0
trf,TRF3,52464,4,2,0,0,2,0,0
trf,TRF3,52469,13,3,0,0,3,0,0
trf,TRF3,52471,9,3,0,0,3,0,0
trf,TRF3,52475,11,3,0,0,3,0,0
trf,TRF3,52477,7,3,0,0,3,0,0
trf,TRF3,52480,6,3,0,0,3,0,0
trf,TRF3,52493,15,5,0,0,5,0,0
trf,TRF3,52496,23,5,0,0,5,0,0
trf,TRF3,52503,14,3,0,0,3,0,0
trf,TRF3,52509,18,3,0,0,3,0,0
trf,TRF3,52516,20,4,0,0,4,0,0
trf,TRF3,52519,21,4,0,0,4,0,0
trf,TRF3,52521,19,4,0,1,3,0,0
trf,TRF3,52524,23,3,0,0,3,0,0
trf,TRF3,52669,41,6,0,0,6,0,0
trf,TRF3,52671,17,3,0,0,3,0,0
trf,TRF3,12470,354,44,0,0,31,11,2
trf,TRF3,12486,402,43,0,0,24,12,7
trf,TRF3,12503,445,11,0,0,7,0,4
trf,TRF3,13986,137,3,0,0,2,1,0
trf,TRF3,13992,1540,25,0,0,13,6,6
trf,TRF3,13994,1027,28,0,2,12,7,7
trf,TRF3,13998,649,10,0,0,6,0,4
trf,TRF3,14008,1019,12,0,1,4,3,4
trf,TRF3,14009,1392,20,0,0,10,3,7
trf,TRF3,14033,21,3,0,0,2,1,0
trf,TRF3,14041,84,2,0,0,1,1,0
trf,TRF3,14049,77,2,0,0,1,1,0
trf,TRF3,14050,80,3,0,0,2,1,0
trf,TRF3,14053,82,2,0,0,1,1,0
trf,TRF3,14161,65,3,0,0,2,1,0
trf,TRF3,16587,20,2,0,0,1,1,0
trf,TRF3,17884,76,2,0,0,1,1,0
trf,TRF3,52435,150,4,0,0,3,0,1
trf,TRF3,52454,4,2,0,0,2,0,0
trf,TRF3,52484,10,2,0,0,2,0,0
trf,TRF3,52487,14,3,0,0,3,0,0
trf,TRF3,52500,19,4,0,1,3,0,0
trf,TRF3,52506,3,2,0,0,2,0,0
trf,TRF3,52512,4,3,0,0,3,0,0
trf,TRF3,52670,11,2,0,0,2,0,0
trf,TRF3,13991,1259,21,0,0,10,5,6
trf,TRF3,14314,1124,22,0,0,12,4,6
trf,TRF3,13876,42,2,0,0,1,1,0
trf,TRF3,13984,21,3,0,0,2,1,0
trf,TRF3,13985,115,2,0,0,1,1,0
trf,TRF3,14010,39,1,0,0,0,1,0
trf,TRF3,14020,3,2,0,0,1,1,0
trf,TRF3,14021,41,1,0,0,0,1,0
trf,TRF3,14022,20,1,0,0,0,1,0
trf,TRF3,14027,95,1,0,0,0,1,0
trf,TRF3,14031,24,2,0,0,1,1,0
trf,TRF3,14032,21,1,0,0,0,1,0
trf,TRF3,14036,31,2,0,0,1,1,0
trf,TRF3,14037,26,2,0,0,1,1,0
trf,TRF3,14038,38,2,0,0,1,1,0
trf,TRF3,14042,66,1,0,0,0,1,0
trf,TRF3,14043,72,2,0,0,1,1,0
trf,TRF3,14045,69,2,0,0,1,1,0
trf,TRF3,14046,74,2,0,0,1,1,0
trf,TRF3,14047,81,2,0,0,1,1,0
trf,TRF3,14048,83,2,0,0,1,1,0
trf,TRF3,14051,79,2,0,0,1,1,0
trf,TRF3,14116,9,2,0,0,1,1,0
trf,TRF3,14310,67,1,0,0,0,1,0
trf,TRF3,14311,36,1,0,0,0,1,0
trf,TRF3,14312,82,2,0,0,1,1,0
trf,TRF3,14313,58,1,0,0,0,1,0
trf,TRF3,16498,30,1,0,0,0,1,0
trf,TRF3,16499,10,1,0,0,0,1,0
trf,TRF3,16588,20,1,0,0,0,1,0
trf,TRF3,17772,37,1,0,0,0,1,0
trf,TRF3,17781,8,1,0,0,0,1,0
trf,TRF3,17888,31,1,0,0,0,1,0
trf,TRF3,17960,26,1,0,0,0,1,0
trf,TRF3,18216,93,2,0,0,0,2,0
trf,TRF3,18226,11,1,0,0,0,1,0
trf,TRF3,18247,2,1,0,0,0,1,0
trf,TRF3,18248,4,1,0,0,0,1,0
trf,TRF3,18249,12,1,0,0,0,1,0
trf,TRF3,18374,15,1,0,0,0,1,0
trf,TRF3,21632,48,4,0,0,2,2,0
trf,TRF3,21639,62,3,0,0,1,2,0
trf,TRF3,72270,50,2,0,0,0,2,0
trf,TRF3,72272,39,2,0,0,0,2,0
trf,TRF3,79243,64,1,0,0,0,1,0
trf,TRF3,21627,36,2,0,0,1,1,0
trf,TRF3,21628,24,1,0,0,0,1,0
trf,TRF3,21629,44,2,0,0,1,1,0
trf,TRF3,21630,32,2,0,0,1,1,0
trf,TRF3,21631,28,3,0,0,2,1,0
trf,TRF3,21633,26,3,0,0,2,1,0
trf,TRF3,21634,54,2,0,0,1,1,0
trf,TRF3,21635,36,2,0,0,1,1,0
trf,TRF3,21636,50,3,0,0,2,1,0
trf,TRF3,21637,48,1,0,0,0,1,0
trf,TRF3,21638,48,3,0,0,2,1,0
trf,TRF3,21640,52,2,0,0,1,1,0
trf,TRF3,21641,52,3,0,0,2,1,0
trf,TRF3,21642,22,1,0,0,0,1,0
trf,TRF3,21643,12,1,0,0,0,1,0
trf,TRF3,21644,46,1,0,0,0,1,0
trf,TRF3,21645,18,1,0,0,0,1,0
trf,TRF3,21646,24,1,0,0,0,1,0
trf,TRF3,21647,22,1,0,0,0,1,0
trf,TRF3,21648,42,1,0,0,0,1,0
trf,TRF3,21649,46,1,0,0,0,1,0
trf,TRF3,21650,30,1,0,0,0,1,0
trf,TRF3,21651,50,1,0,0,0,1,0
trf,TRF3,21652,40,1,0,0,0,1,0
trf,TRF3,21653,46,1,0,0,0,1,0
trf,TRF3,21654,46,1,0,0,0,1,0
trf,TRF3,21655,42,1,0,0,0,1,0
trf,TRF3,21656,46,1,0,0,0,1,0
trf,TRF3,21657,44,1,0,0,0,1,0
trf,TRF3,21658,38,1,0,0,0,1,0
trf,TRF3,21659,48,1,0,0,0,1,0
trf,TRF3,72267,36,1,0,0,0,1,0
trf,TRF3,72268,44,1,0,0,0,1,0
trf,TRF3,72269,44,1,0,0,0,1,0
trf,TRF3,72271,44,1,0,0,0,1,0
trf,TRF3,74901,38,1,0,0,0,1,0
trf,TRF3,74902,50,1,0,0,0,1,0
trf,TRF3,74903,44,1,0,0,0,1,0
trf,TRF3,74904,48,1,0,0,0,1,0
trf,TRF3,74905,14,1,0,0,0,1,0
trf,TRF3,74906,48,1,0,0,0,1,0
trf,TRF3,12555,80,13,0,1,4,6,2
trf,TRF3,13978,138,19,0,1,11,5,2
trf,TRF3,13990,1892,26,0,0,11,8,7
trf,TRF3,18100,698,17,0,0,8,5,4
trf,TRF3,12542,539,40,0,4,28,6,2
trf,TRF3,12442,513,30,0,2,22,6,0
trf,TRF3,12445,252,22,0,2,18,2,0
trf,TRF3,12446,265,22,0,1,17,4,0
trf,TRF3,12450,195,19,0,0,17,2,0
trf,TRF3,21710,12,2,0,0,2,0,0
trf,TRF3,12443,165,30,0,3,21,6,0
trf,TRF3,12449,220,23,0,1,16,6,0
trf,TRF3,12465,188,27,0,3,14,10,0
trf,TRF3,12468,194,26,0,2,17,7,0
trf,TRF3,12451,88,19,0,1,14,4,0
trf,TRF3,12472,59,13,0,0,7,6,0
trf,TRF3,12444,266,23,0,2,17,4,0
trf,TRF3,13867,181,16,0,0,14,2,0
trf,TRF3,12541,105,21,0,2,17,2,0
trf,TRF3,12447,127,20,0,1,17,2,0
trf,TRF3,12448,227,17,0,2,13,2,0
trf,TRF3,12466,130,16,0,0,13,3,0
trf,TRF3,21684,228,17,0,1,13,2,1
trf,TRF3,21686,579,19,0,3,14,1,1
trf,TRF3,21708,191,13,0,0,12,0,1
trf,TRF3,16595,1569,21,0,1,17,2,1
trf,TRF3,21707,374,15,0,0,13,1,1
trf,TRF3,21709,379,13,0,0,11,1,1
trf,TRF3,21725,65,5,0,0,4,1,0
trf,TRF3,21726,70,11,0,2,7,1,1
trf,TRF3,21731,11,3,0,1,1,1,0
trf,TRF3,21724,100,8,0,0,7,1,0
trf,TRF3,13989,1143,27,0,0,13,7,7
trf,TRF3,13993,1050,20,0,0,9,3,8
trf,TRF3,13995,689,8,0,0,4,0,4
trf,TRF3,13996,972,13,0,0,5,2,6
trf,TRF3,13997,1540,12,0,0,7,0,5
trf,TRF3,14000,735,9,0,0,4,1,4
trf,TRF3,14013,789,25,0,0,11,6,8
trf,TRF3,21715,599,3,0,0,1,1,1
trf,TRF3,16541,75,7,0,0,5,1,1
trf,TRF3,16542,49,5,0,0,3,1,1
trf,TRF3,16543,111,6,0,0,4,1,1
trf,TRF3,21729,106,2,0,0,0,1,1
trf,TRF3,12510,309,2,0,0,1,0,1
trf,TRF3,14054,2,1,0,0,1,0,0
trf,TRF3,21713,13,3,0,1,2,0,0
trf,TRF3,52530,26,6,0,2,4,0,0
trf,TRF3,13112,3,2,0,0,2,0,0
trf,TRF3,21723,5,3,0,0,3,0,0
trf,TRF3,21721,104,6,0,1,5,0,0
trf,TRF3,52451,105,3,0,0,1,0,2
trf,TRF3,52438,4,2,0,0,2,0,0
trf,TRF3,52444,6,2,0,0,2,0,0
trf,TRF3,52456,8,2,0,0,2,0,0
trf,TRF3,52466,3,2,0,0,2,0,0
trf,TRF3,52482,7,2,0,0,2,0,0
trf,TRF3,52490,5,2,0,0,2,0,0
trf,TRF3,52527,5,2,0,0,2,0,0
trf,TRF3,17773,328,1,0,0,0,0,1
trf,TRF3,52458,686,1,0,0,0,0,1
trf,TRF3,52492,8,1,0,0,0,0,1
trf,TRF3,52495,298,1,0,0,0,0,1
trf,TRF3,52518,10,1,0,0,0,0,1
trf,TRF3,16540,33,3,0,0,3,0,0
trf,TRF3,21722,34,3,0,0,3,0,0
trf,TRF3,21727,244,2,0,0,1,1,0
trf,TRF3,21728,219,1,0,0,0,1,0
trf,TRF3,21730,204,1,0,0,0,1,0
trf,TRF2,12246,355,43,0,3,35,5,0
trf,TRF2,12255,448,41,0,1,35,5,0
trf,TRF2,12258,283,33,0,3,25,5,0
trf,TRF2,12291,174,35,0,4,21,8,2
trf,TRF2,12289,268,29,0,1,17,9,2
trf,TRF2,12240,228,39,0,2,30,5,2
trf,TRF2,12241,384,42,0,1,36,5,0
trf,TRF2,12242,227,40,0,6,30,4,0
trf,TRF2,12243,282,39,0,4,30,5,0
trf,TRF2,12244,222,33,0,1,27,5,0
trf,TRF2,12245,432,48,0,4,37,5,2
trf,TRF2,12247,236,39,0,4,31,4,0
trf,TRF2,12248,228,38,0,4,29,5,0
trf,TRF2,12250,353,37,0,0,32,5,0
trf,TRF2,12251,214,34,0,2,27,5,0
trf,TRF2,12252,290,36,0,1,30,5,0
trf,TRF2,12256,272,36,0,1,30,5,0
trf,TRF2,12262,383,45,0,5,34,6,0
trf,TRF2,12263,404,32,0,1,26,5,0
trf,TRF2,12264,620,50,0,4,39,5,2
trf,TRF2,12265,221,30,0,3,22,5,0
trf,TRF2,12266,357,43,0,2,34,5,2
trf,TRF2,12267,261,40,0,0,33,5,2
trf,TRF2,12269,271,33,0,1,27,5,0
trf,TRF2,12270,201,35,0,1,28,4,2
trf,TRF2,12271,324,37,0,4,28,5,0
trf,TRF2,12273,567,56,0,6,36,12,2
trf,TRF2,12278,432,39,0,5,20,12,2
trf,TRF2,12280,635,41,0,6,22,11,2
trf,TRF2,12282,196,34,0,1,21,10,2
trf,TRF2,12284,669,33,0,2,22,7,2
trf,TRF2,12286,546,39,0,6,22,9,2
trf,TRF2,12288,306,44,0,4,26,12,2
trf,TRF2,12296,426,41,0,0,33,8,0
trf,TRF2,12298,271,36,0,2,26,8,0
trf,TRF2,12299,247,41,0,2,32,7,0
trf,TRF2,12301,348,50,0,3,28,15,4
trf,TRF2,12302,185,37,0,3,20,10,4
trf,TRF2,12305,127,34,0,4,21,9,0
trf,TRF2,12311,384,32,0,2,18,10,2
trf,TRF2,12322,246,37,0,6,21,8,2
trf,TRF2,12324,341,37,0,4,22,9,2
trf,TRF2,12658,417,47,0,8,28,9,2
trf,TRF2,12854,295,36,0,2,29,5,0
trf,TRF2,12870,173,13,0,0,9,4,0
trf,TRF2,12871,2494,19,0,0,9,6,4
trf,TRF2,12878,3269,20,0,0,11,5,4
trf,TRF2,12884,161,12,0,0,7,5,0
trf,TRF2,12885,117,5,0,0,3,2,0
trf,TRF2,12886,127,4,0,0,2,2,0
trf,TRF2,12888,112,6,0,0,3,3,0
trf,TRF2,12889,123,7,0,0,5,2,0
trf,TRF2,12890,116,5,0,0,3,2,0
trf,TRF2,12891,149,10,0,0,6,4,0
trf,TRF2,12895,155,26,0,0,20,4,2
trf,TRF2,12896,152,29,0,2,20,5,2
trf,TRF2,12897,117,36,0,3,28,5,0
trf,TRF2,12899,89,27,0,1,22,4,0
trf,TRF2,12905,76,15,0,1,11,3,0
trf,TRF2,13726,118,13,0,0,8,3,2
trf,TRF2,13739,73,21,0,1,14,6,0
trf,TRF2,13740,125,13,0,0,10,3,0
trf,TRF2,13791,142,12,0,0,8,2,2
trf,TRF2,13792,131,11,0,0,7,2,2
trf,TRF2,13794,87,7,0,1,3,1,2
trf,TRF2,13877,186,28,0,1,24,3,0
trf,TRF2,13930,160,25,0,1,15,9,0
trf,TRF2,14309,2366,23,0,0,15,4,4
trf,TRF2,14335,220,26,0,2,15,7,2
trf,TRF2,17756,421,9,0,0,6,3,0
trf,TRF2,17758,180,8,0,0,4,4,0
trf,TRF2,17764,316,13,0,0,10,3,0
trf,TRF2,17766,284,12,0,0,9,3,0
trf,TRF2,17767,606,13,0,0,10,3,0
trf,TRF2,17768,494,15,0,0,10,3,2
trf,TRF2,63798,86,3,0,0,1,2,0
trf,TRF2,63799,98,3,0,0,1,2,0
trf,TRF2,63800,83,3,0,0,1,2,0
trf,TRF2,63801,94,3,0,0,1,2,0
trf,TRF2,63802,83,4,0,0,2,2,0
trf,TRF2,63807,60,2,0,0,1,1,0
trf,TRF2,63809,98,4,0,0,2,2,0
trf,TRF2,63810,69,6,0,0,4,2,0
trf,TRF2,63812,76,6,0,0,4,2,0
trf,TRF2,63813,65,5,0,0,3,2,0
trf,TRF2,63819,14,6,0,2,4,0,0
trf,TRF2,63843,123,3,0,0,1,2,0
trf,TRF2,75561,81,5,0,0,3,2,0
trf,TRF2,12254,275,37,0,1,27,7,2
trf,TRF2,12268,216,32,0,1,28,3,0
trf,TRF2,12438,331,36,0,1,24,9,2
trf,TRF2,17027,142,14,0,1,12,1,0
trf,TRF2,63808,84,3,0,0,1,2,0
trf,TRF2,75562,94,3,0,0,1,2,0
trf,TRF2,63778,5,3,0,1,2,0,0
trf,TRF2,16184,448,30,0,3,18,9,0
trf,TRF2,12320,525,36,0,3,21,10,2
trf,TRF2,12849,264,3,0,0,1,2,0
trf,TRF2,17021,84,14,0,0,13,1,0
trf,TRF2,17022,221,31,0,5,25,1,0
trf,TRF2,17023,79,8,0,0,7,1,0
trf,TRF2,17024,153,12,0,0,11,1,0
trf,TRF2,17025,188,27,0,1,24,2,0
trf,TRF2,17026,265,27,0,2,23,2,0
trf,TRF2,17028,192,24,0,2,21,1,0
trf,TRF2,17030,294,34,0,8,25,1,0
trf,TRF2,17031,188,11,0,0,10,1,0
trf,TRF2,17033,257,13,0,0,12,1,0
trf,TRF2,17034,134,13,0,1,11,1,0
trf,TRF2,17035,123,10,0,0,9,1,0
trf,TRF2,17036,103,14,0,2,11,1,0
trf,TRF2,17037,153,13,0,1,9,3,0
trf,TRF2,17038,125,10,0,0,9,1,0
trf,TRF2,17040,120,8,0,0,7,1,0
trf,TRF2,17041,74,7,0,0,6,1,0
trf,TRF2,17042,317,10,0,1,8,1,0
trf,TRF2,17043,178,12,0,1,10,1,0
trf,TRF2,17044,171,11,0,0,10,1,0
trf,TRF2,17045,135,10,0,0,9,1,0
trf,TRF2,18255,209,28,0,3,22,3,0
trf,TRF2,63777,720,12,0,0,11,1,0
trf,TRF2,63780,2917,40,0,9,29,2,0
trf,TRF2,75560,88,4,0,0,2,2,0
trf,TRF2,12276,252,33,0,1,21,9,2
trf,TRF2,12312,468,39,0,3,24,8,4
trf,TRF2,12872,3287,23,0,2,12,5,4
trf,TRF2,12892,155,13,0,0,7,6,0
trf,TRF2,12898,201,48,0,5,34,7,2
trf,TRF2,63782,5,5,0,0,5,0,0
trf,TRF2,63795,97,3,0,0,1,2,0
trf,TRF2,63823,6,3,0,0,2,1,0
trf,TRF2,63824,21,6,0,1,5,0,0
trf,TRF2,63830,5,4,0,1,3,0,0
trf,TRF2,63831,1,1,0,0,1,0,0
trf,TRF2,63832,1,1,0,0,1,0,0
trf,TRF2,63833,5,4,0,1,3,0,0
trf,TRF2,12862,177,3,0,0,1,2,0
trf,TRF2,12873,2884,19,0,0,10,5,4
trf,TRF2,12875,3210,20,0,0,11,5,4
trf,TRF2,12877,3018,22,0,1,10,7,4
trf,TRF2,17763,2893,14,0,0,8,2,4
trf,TRF2,63816,137,4,0,1,2,1,0
trf,TRF2,63820,1,1,0,0,1,0,0
trf,TRF2,63821,34,1,0,0,1,0,0
trf,TRF2,63826,6,4,0,1,2,1,0
trf,TRF2,63834,4,4,0,1,3,0,0
trf,TRF2,63837,5,4,0,1,3,0,0
trf,TRF2,12239,847,51,1,13,33,6,0
trf,TRF2,12869,609,9,0,0,5,2,2
trf,TRF2,12902,1309,17,0,0,11,2,4
trf,TRF2,12293,699,42,0,2,25,11,4
trf,TRF2,12309,325,33,0,6,19,8,0
trf,TRF2,12850,243,2,0,0,0,2,0
trf,TRF2,12852,203,2,0,0,0,2,0
trf,TRF2,12853,211,3,0,0,1,2,0
trf,TRF2,12856,134,2,0,0,0,2,0
trf,TRF2,12860,403,2,0,0,0,2,0
trf,TRF2,12861,143,2,0,0,0,2,0
trf,TRF2,12863,161,2,0,0,0,2,0
trf,TRF2,12865,88,2,0,0,0,2,0
trf,TRF2,12866,85,4,0,0,2,2,0
trf,TRF2,12867,74,5,0,0,3,2,0
trf,TRF2,12868,83,2,0,0,0,2,0
trf,TRF2,12879,114,4,0,0,2,2,0
trf,TRF2,12880,120,4,0,0,2,2,0
trf,TRF2,12881,86,6,0,0,3,3,0
trf,TRF2,12882,111,11,0,2,6,3,0
trf,TRF2,12887,20,3,0,0,1,2,0
trf,TRF2,12893,1906,20,0,1,8,7,4
trf,TRF2,12894,1766,21,0,0,12,7,2
trf,TRF2,12900,231,2,0,0,0,2,0
trf,TRF2,12906,135,3,0,0,1,2,0
trf,TRF2,12907,185,2,0,0,0,2,0
trf,TRF2,13722,42,2,0,0,0,2,0
trf,TRF2,17761,134,2,0,0,0,2,0
trf,TRF2,17769,69,11,0,1,4,6,0
trf,TRF2,18241,64,1,0,0,0,1,0
trf,TRF2,18242,69,1,0,0,0,1,0
trf,TRF2,18243,61,1,0,0,0,1,0
trf,TRF2,18244,57,1,0,0,0,1,0
trf,TRF2,18245,57,1,0,0,0,1,0
trf,TRF2,63818,60,11,0,0,8,3,0
trf,TRF2,63829,10,4,0,1,2,1,0
trf,TRF2,63863,16,7,0,1,5,1,0
trf,TRF2,63793,59,1,0,0,0,1,0
trf,TRF2,63794,93,2,0,0,0,2,0
trf,TRF2,63796,88,2,0,0,0,2,0
trf,TRF2,63797,90,2,0,0,0,2,0
trf,TRF2,63803,86,2,0,0,0,2,0
trf,TRF2,63804,85,2,0,0,0,2,0
trf,TRF2,63805,18,1,0,0,0,1,0
trf,TRF2,63806,62,1,0,0,0,1,0
trf,TRF2,63811,25,2,0,0,0,2,0
trf,TRF2,63838,163,4,0,0,2,2,0
trf,TRF2,63841,58,2,0,0,0,2,0
trf,TRF2,63842,100,3,0,0,1,2,0
trf,TRF2,63844,105,3,0,0,1,2,0
trf,TRF2,63845,109,2,0,0,0,2,0
trf,TRF2,63846,105,2,0,0,0,2,0
trf,TRF2,12903,1814,17,0,1,9,3,4
trf,TRF2,12904,2279,14,0,0,8,2,4
trf,TRF2,12297,875,60,0,13,39,8,0
trf,TRF2,12151,1144,61,0,12,41,6,2
trf,TRF2,12249,907,40,0,9,24,7,0
trf,TRF2,12294,482,46,0,4,29,9,4
trf,TRF2,12307,749,49,0,11,29,9,0
trf,TRF2,12313,484,40,0,7,21,10,2
trf,TRF2,12317,573,52,0,14,30,8,0
trf,TRF2,16836,302,37,0,6,24,7,0
trf,TRF2,12316,725,44,0,10,28,6,0
trf,TRF2,12253,740,41,1,6,30,6,0
trf,TRF2,11879,458,42,0,14,20,8,0
trf,TRF2,12257,1129,43,0,11,26,6,0
trf,TRF2,12260,762,40,0,10,24,6,0
trf,TRF2,12261,856,34,1,8,20,7,0
trf,TRF2,12308,403,29,1,4,17,9,0
trf,TRF2,14167,556,32,0,7,18,7,0
trf,TRF2,12259,637,32,0,6,19,7,0
trf,TRF2,12864,712,15,0,0,7,4,4
